"created_at","status_id","text","retweet_count","favorite_count","screen_name","mentions_screen_name","hashtags","is_retweet"
2017-01-20 22:33:27,"822572777005838336","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"jford340","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:24,"822572763353321472","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"hmeridian2","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:19,"822572746035052544","RT @DrDinD: SO glad this reporter is on the emoluments beat.  Also: when will @usgsa terminate the lease for the Trump DC hotel? https://t.…",25,0,"Peresson79","DrDinD,USGSA",NA,TRUE
2017-01-20 22:33:17,"822572737101201408","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"btbaechtold","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:15,"822572725864644608","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"teamkimlisa","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:14,"822572722702217216","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"kakabouie","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:08,"822572699759296512","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"TheResistance57","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:08,"822572696445788160","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"agoldrand","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:07,"822572695208476672","@jaketapper @USGSA @POTUS @TrumpDC hot air contributing to global warming is about it",0,0,"WBPetersen","jaketapper,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:33:05,"822572686769618944","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"AyersloveAyers","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:33:04,"822572682701131776","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Yousefzadeh","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:56,"822572647590531072","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"JulieLeto","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:54,"822572638786686976","@jaketapper @USGSA @POTUS @TrumpDC If MSM had done their jobs and called out shit then instead of now. Just maybe...",0,0,"Honeyschil","jaketapper,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:32:53,"822572635972403200","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"schroyzee","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:40,"822572581337399296","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"naz_tekle","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:40,"822572580649500672","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"sanmic45","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:24,"822572512492064768","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"DonnaThorson","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:21,"822572499649122304","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"JadaMarne","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:32:06,"822572439079108608","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Gloomwhisper","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:58,"822572406392942592","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"LindaBernfeld","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:57,"822572400713797632","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Farasa7","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:46,"822572355524395008","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"davidgilray","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:42,"822572337572835328","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"digfish2","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:35,"822572308959203328","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"evil66gurl","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:25,"822572266282164224","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"G8trz4ever","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:14,"822572218030886912","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"BayRockFan","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:12,"822572211068436480","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Honeyschil","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:10,"822572203107643392","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"shelleygusto","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:09,"822572196799414272","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"JMTempleton","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:05,"822572179980222464","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"anncsborne","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:31:03,"822572175332966400","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"KatCapps","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:48,"822572108739973120","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"doctor_eon","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:30,"822572034362372096","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"gtorres25","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:28,"822572025067819008","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"starship8289","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:16,"822571975197519872","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"blumes15","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:06,"822571935531933696","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"lizzyborden123","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:06,"822571933405429760","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"safecureco","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:30:01,"822571912920530944","@jaketapper @Gastonacts @USGSA @POTUS @TrumpDC @CREWcrew can we impeach him tomorrow?",0,0,"JodyBernier","jaketapper,Gastonacts,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-20 22:29:59,"822571906276749312","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"megolas1","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:55,"822571890141253632","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"TreasureDaymone","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:54,"822571885913325568","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"fuckclevernames","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:48,"822571859283742720","@jaketapper @USGSA @POTUS @TrumpDC @CREWcrew He already is violating the law. Impeach him now!",0,0,"MegaAndy25","jaketapper,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-20 22:29:42,"822571834147278848","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"lleafs","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:42,"822571833778176000","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"murzee","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:40,"822571825636970496","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"chesecoca","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:39,"822571821706969088","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"iowacitymike","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:36,"822571808482267136","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"loobeloo73","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:31,"822571787460427776","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"PattyMoynihan","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:28,"822571775867387904","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"SocraticTense","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:28,"822571773493477376","@jaketapper @USGSA @POTUS @TrumpDC come on Jake-this is not a trial man.",0,0,"Appleface99Jack","jaketapper,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:29:16,"822571723522510848","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"sl19751","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:16,"822571723321208832","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"manishamehta","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:08,"822571689238208512","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"JimmyA_Shook1s","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:29:07,"822571689078820864","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"THEbwinchester","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:58,"822571648578682880","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Niborobin55","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:51,"822571617989574656","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Ellafrida","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:38,"822571565841809408","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"kpjpsp","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:38,"822571565283995648","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"socalsharon","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:18,"822571479799922688","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Moss_Cohen","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:17,"822571479216824320","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"gassee","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:11,"822571453094694912","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"AmazingSOP1","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:10,"822571447239512064","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"rosemary52","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:28:05,"822571425353596928","@jaketapper @USGSA @POTUS @TrumpDC @CREWcrew He is in violation, come on guys take action, hold him accountable, it's crooked.",0,0,"BluRayKing1000","jaketapper,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-20 22:27:45,"822571341513682944","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"LeslieLKB","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:27:43,"822571332743393280","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"StonedWino","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:27:40,"822571322324766720","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"RobertKellar1","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:27:28,"822571272508964864","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"AnnClemens","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:27:24,"822571254821621760","@ArlingtonSteve @jaketapper @USGSA @POTUS @TrumpDC. Im not paying it but you. Law is deep not literal.",0,0,"daBinsi","ArlingtonSteve,jaketapper,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:27:13,"822571208180961280","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"metrored","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:27:06,"822571178111930368","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"rleisti","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:59,"822571150203113472","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"AliciaKumar","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:59,"822571149523558400","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"erissbrak","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:49,"822571109371539456","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"susielevine1","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:47,"822571099686924288","@jaketapper @USGSA @POTUS @TrumpDC @CREWcrew Can we have 10 minutes to enjoy today without the media dumping all over Trump? Please!",0,0,"Erunner110","jaketapper,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-20 22:26:45,"822571091000434688","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"JamesCohen82","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:44,"822571087426965504","@jaketapper @USGSA @POTUS @TrumpDC @CREWcrew Crybabies",0,0,"LukeMurray2","jaketapper,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-20 22:26:38,"822571061170569216","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"delbrander3","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:37,"822571057999675392","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"dweingrod","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:36,"822571055738945536","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"kansasfemale","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:22,"822570993449398272","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"BeachPrivilege","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:21,"822570991964590080","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"dm_markske","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:20,"822570986553954304","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"FMGhost09","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:18,"822570978186293248","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Haaailey__","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:17,"822570973383819264","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"DanHill_DC","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:14,"822570961442664448","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Cathy_Carman","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:11,"822570946859044864","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"awondrousworld","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:09,"822570939703586816","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"debraraecohen","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:09,"822570939208650752","@jaketapper @RyanLizza @USGSA @POTUS @TrumpDC Just a small first step and definitely not the last. The impeachment clock is now running.",1,5,"MerrillLynched","jaketapper,RyanLizza,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:26:07,"822570933323964416","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"NutshellsGuy","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:07,"822570932371865600","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"JonathanProhov","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:07,"822570931012993024","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"RRussell74351","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:26:05,"822570924058832896","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"walkerhd1","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:58,"822570896061845504","@jaketapper @USGSA @POTUS @TrumpDC Biggest story of the day! Not sure the country survives this. Heroic work!",0,0,"BillWhiteman","jaketapper,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:25:57,"822570890948972544","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Conman9191","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:57,"822570889657122816","@jaketapper @woodhouseb @USGSA @POTUS @TrumpDC what idiots you people are",0,0,"Henryyearwood1","jaketapper,woodhouseb,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:25:53,"822570872011714560","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Chef_Goldbloom","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:52,"822570868509470720","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Chad_Micheal","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:50,"822570861010022400","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"kahuna278","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:48,"822570854408224768","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"SarahJTV4","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:47,"822570848422920192","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"monkeypox0104","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:47,"822570848309641216","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Nate_Hardisty","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:45,"822570841120665600","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Texasrulzgrl","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:45,"822570838788571136","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"shortwave8669","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:41,"822570823181631488","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"AlbanThurston","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:37,"822570806173716480","@daBinsi @jaketapper @USGSA @POTUS @TrumpDC so if I lease a BMW I own it?",0,0,"ArlingtonSteve","daBinsi,jaketapper,USGSA,POTUS,TrumpDC",NA,FALSE
2017-01-20 22:25:36,"822570803858407424","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"saysay1923","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:35,"822570799768989696","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"kcivey","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:35,"822570798615564288","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"man","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:33,"822570789228707840","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"authorclondon","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:32,"822570786624040960","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"paulasafari","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:25,"822570755904991232","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Robbie_Newell","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:21,"822570741124239360","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"Gibberman10","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:19,"822570730781020160","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"nbchutkan","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-20 22:25:16,"822570718923788288","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",512,0,"kc_cummins","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
